"Game_ID";"Score_hole_1";"Score_hole_2";"Score_hole_3";"Score_hole_4";"Score_hole_5";"Score_hole_6";"Score_hole_7";"Score_hole_8";"Score_hole_9";"Score_hole_10";"Score_hole_11";"Score_hole_12";"Score_hole_13";"Score_hole_14";"Score_hole_15";"Score_hole_16";"Score_hole_17";"Score_hole_18"
1783;5;7;7;3;7;4;5;3;7;6;5;3;3;4;5;4;3;4
1784;4;3;5;4;8;4;6;3;5;6;6;5;3;5;3;5;3;6
1785;4;5;4;3;7;7;4;3;6;5;6;5;3;5;3;6;3;5
1786;4;4;7;4;5;4;5;3;5;5;5;4;3;4;3;4;3;5
1787;5;4;4;3;5;5;4;3;4;6;6;4;4;5;3;5;4;6
1788;4;5;4;3;5;4;5;3;4;7;7;6;3;3;4;4;3;5
1789;4;5;6;4;7;4;4;4;5;6;4;5;4;5;4;5;3;4
1790;5;3;5;3;6;4;4;3;4;5;4;4;3;5;4;4;3;4
1791;5;4;4;3;6;6;3;3;5;6;4;6;3;4;3;4;3;3
1792;5;4;5;5;7;5;6;6;4;5;5;5;4;5;3;5;3;6
1793;5;4;6;3;3;4;5;3;5;6;6;5;3;4;3;5;5;6
1794;4;4;4;3;7;6;5;4;5;5;5;5;4;5;4;6;3;5
1795;4;6;5;3;7;6;5;3;7;6;5;4;4;5;5;4;3;5
1796;3;4;3;4;5;3;5;3;4;5;4;4;4;4;4;5;4;4
1797;3;3;3;4;6;5;7;3;4;6;5;6;4;4;5;5;4;5
1798;4;4;5;4;6;4;5;4;4;5;4;5;3;4;4;6;4;5
1799;5;4;4;3;6;6;5;3;3;5;4;6;3;5;4;5;7;5
1800;3;3;3;5;6;4;5;4;4;5;5;4;5;4;4;4;4;5
1801;3;3;4;3;9;4;7;3;4;5;6;5;4;0;5;4;3;6
1802;4;4;4;3;6;4;4;4;4;6;4;6;4;5;3;6;3;5
1803;7;5;5;4;6;4;6;4;5;5;7;6;6;5;3;7;4;8
1804;4;3;5;4;6;3;6;4;4;5;5;4;5;4;4;7;4;7
1805;4;7;5;3;7;5;5;4;5;8;9;5;5;5;5;8;3;5
1806;6;5;5;4;7;4;5;4;4;7;9;5;6;4;5;5;4;4
1807;5;6;4;4;5;5;7;4;5;7;5;5;3;6;4;4;5;6
1808;4;4;5;3;5;9;5;4;5;7;4;5;3;5;3;5;3;5
1809;7;5;6;5;6;5;4;3;4;5;6;5;4;5;5;6;3;6
1810;6;4;4;3;6;4;4;3;4;7;5;6;3;4;6;4;3;5
1811;5;5;4;4;7;3;5;3;4;6;5;5;4;6;3;4;3;6
1812;5;4;9;4;6;4;4;3;5;6;5;5;4;5;3;5;4;6
1813;3;3;4;3;5;4;4;4;4;5;7;5;4;5;3;4;4;5
1814;5;5;8;3;7;4;5;3;5;6;5;3;3;5;5;6;3;4
1815;3;4;5;5;5;5;6;4;6;5;5;6;5;6;4;6;4;6
1816;4;4;5;3;6;4;3;3;4;5;4;5;4;5;3;5;3;5
1817;4;4;6;3;6;3;3;3;4;5;4;4;3;4;3;5;3;4
1818;4;5;5;4;6;4;4;4;4;5;4;4;4;6;3;5;4;5
1819;7;5;4;4;6;4;4;3;4;5;4;4;3;4;3;5;3;4
1820;4;4;3;4;7;5;5;3;5;6;6;6;4;5;3;4;3;4
1821;6;4;3;4;5;5;4;4;6;6;6;5;7;6;6;3;4;5
1822;4;6;4;3;6;4;6;5;6;6;5;5;3;6;3;5;3;6
1823;5;6;4;7;6;6;5;4;6;7;4;7;3;5;4;5;3;5
1824;4;4;6;3;6;5;3;5;4;5;6;6;3;5;4;6;4;4
1825;5;6;4;6;7;4;5;4;5;4;8;5;4;5;3;7;3;4
1826;4;4;5;4;6;3;5;4;5;6;5;9;3;4;3;4;4;5
1827;4;5;4;3;5;6;5;3;4;4;6;5;5;4;3;4;3;6
1828;4;3;6;4;6;4;7;3;5;6;5;4;4;4;7;5;3;9
1829;3;5;5;3;6;6;4;4;5;8;5;6;4;5;4;5;4;4
1830;5;6;7;4;6;5;5;4;5;5;6;5;4;6;5;4;4;6
1831;6;5;3;4;6;4;4;4;4;6;5;6;4;7;3;4;3;6
1832;4;4;8;3;6;4;5;4;5;7;5;7;4;6;3;6;3;5
1833;5;5;4;4;7;5;4;5;4;7;5;5;3;6;3;5;3;9
1834;3;4;5;4;6;5;3;5;4;7;5;6;3;6;3;5;4;4
1835;5;4;5;3;5;4;5;5;5;5;6;5;6;3;4;4;5;5
1836;7;4;4;4;5;6;7;3;5;5;7;6;4;5;4;5;4;5
1837;6;4;5;3;5;4;5;3;4;6;6;5;4;5;4;6;3;5
1838;4;4;4;3;5;5;4;3;6;6;4;5;3;4;3;4;4;5
1839;5;4;4;4;6;7;4;3;5;5;4;5;4;4;4;4;3;6
1840;6;3;4;4;5;4;7;3;5;7;5;6;5;6;3;5;3;7
1841;4;3;4;4;6;5;6;5;4;6;4;4;4;5;3;3;4;7
1842;3;3;6;4;5;4;5;3;5;5;5;4;3;4;3;4;3;5
1843;3;4;3;4;5;4;6;3;4;5;5;4;3;4;3;4;3;3
1844;4;4;6;4;6;3;5;4;4;6;4;4;3;3;3;5;4;4
1845;5;5;5;4;6;7;5;4;6;6;6;5;4;5;4;4;3;6
1846;4;5;3;4;6;6;4;4;5;6;5;4;3;4;3;4;3;4
1847;3;3;3;3;5;5;4;3;4;4;5;5;4;4;4;4;4;4
1848;4;4;4;3;5;4;6;4;5;6;4;5;3;3;4;4;4;4
1849;5;5;4;3;7;4;4;3;4;4;5;6;5;6;3;4;6;6
1850;4;5;4;3;5;4;5;4;4;4;6;4;4;3;3;4;3;5
1851;4;5;4;3;6;4;5;4;4;6;4;8;5;9;3;4;3;6
1852;4;4;3;3;5;5;4;5;5;6;4;6;3;4;4;4;4;4
1853;4;3;4;4;7;5;5;4;5;6;6;6;5;6;3;5;3;4
1854;33;5;4;3;8;6;5;4;7;8;4;8;4;5;3;5;5;4
1855;6;8;3;7;4;7;5;4;5;8;6;6;5;8;4;8;5;5
1856;4;3;4;4;6;4;6;5;4;5;5;5;6;5;4;7;4;8
1857;4;6;4;5;6;6;4;3;5;5;4;6;4;5;4;8;5;4
1858;3;3;3;4;5;4;7;3;4;6;4;4;3;4;3;4;3;5
1859;4;6;3;4;8;4;7;3;5;5;8;4;3;6;6;6;5;7
1860;3;5;4;4;8;4;6;3;7;6;4;5;3;5;5;4;3;6
1861;4;5;3;4;5;4;4;3;4;6;4;5;3;4;3;5;3;4
1862;4;6;4;3;6;5;6;3;5;6;4;5;3;5;4;5;3;4
1863;4;4;3;4;6;3;5;3;4;4;4;5;3;5;3;5;3;5
1864;3;4;4;4;5;6;5;4;7;8;7;7;4;7;6;6;7;6
1865;3;5;4;4;5;6;4;4;7;8;7;7;4;7;6;6;6;4
1866;5;4;5;4;6;4;6;5;4;5;6;5;6;5;4;7;4;8
1867;3;3;4;4;5;4;3;3;4;7;4;5;3;4;3;4;4;6
1868;5;5;4;3;7;4;3;4;4;6;4;5;6;5;4;4;3;5
1869;4;4;5;4;6;6;4;3;4;5;4;6;4;6;4;6;6;6
1870;4;6;4;3;6;4;7;5;6;5;5;5;4;6;3;5;3;6
1871;3;5;3;3;6;5;6;3;5;6;4;5;3;5;4;5;3;4
1872;6;6;6;4;6;4;5;3;6;5;6;7;5;6;5;5;5;5
1873;5;7;8;3;8;4;5;3;5;6;5;6;3;4;4;4;5;6
1874;5;4;5;3;5;5;5;4;4;5;5;5;4;6;4;4;3;6
1875;4;4;6;3;5;3;5;3;4;5;4;4;3;4;4;5;4;4
1876;5;7;5;3;6;4;7;5;6;5;6;5;4;6;3;5;3;6
1877;5;5;7;4;5;4;4;3;5;5;6;4;4;3;5;4;3;4
1878;3;5;5;4;6;6;5;5;5;6;5;5;3;6;3;3;3;5
1879;4;4;7;3;7;4;5;3;5;6;5;3;3;5;5;6;3;4
1880;3;5;6;4;5;4;5;4;3;6;3;3;3;3;3;4;4;4
1881;5;6;4;4;6;5;3;4;5;6;5;6;4;5;4;5;3;4
1882;4;4;5;4;5;4;5;3;4;5;4;5;3;6;3;5;3;5
1883;6;5;4;4;7;4;4;4;4;7;8;5;6;4;5;5;4;3
1884;4;3;3;3;6;4;6;3;4;5;3;4;3;3;4;5;3;4
1885;5;5;4;4;7;5;5;6;5;8;6;6;4;6;4;5;3;5
1886;4;5;4;4;7;5;5;3;4;5;4;5;3;4;4;5;4;6
1887;6;4;5;3;6;8;6;3;3;7;5;5;3;6;4;6;5;5
1888;3;3;3;4;6;5;6;3;4;7;5;6;3;4;4;5;4;5
1889;5;6;6;4;7;5;7;5;6;7;6;6;4;6;4;6;6;8
1890;4;5;6;3;5;4;4;3;5;7;7;5;5;3;5;5;4;4
1891;5;4;5;5;6;7;5;4;4;6;5;9;4;6;4;4;4;6
1892;4;4;3;4;6;4;6;4;5;7;5;6;4;5;4;5;3;4
1893;4;4;5;4;5;4;3;3;4;6;4;5;3;4;4;4;4;6
1894;3;6;4;4;5;5;5;3;4;6;9;7;4;6;4;5;3;5
1895;4;7;4;3;7;5;4;4;5;9;8;5;5;5;5;8;3;4
1896;3;3;3;4;6;4;5;3;3;6;5;5;3;4;4;3;4;4
1897;4;4;5;3;5;4;4;4;4;5;8;5;4;5;3;4;4;5
1898;7;6;4;4;5;6;4;4;6;7;6;6;3;5;5;4;3;4
1899;3;3;7;3;5;4;4;4;5;8;4;4;3;4;3;4;3;4
1900;7;5;5;4;4;5;4;6;7;6;6;7;6;5;3;5;4;3
1901;6;5;5;4;5;4;5;4;4;5;6;6;4;6;4;5;3;5
1902;4;4;6;5;5;4;4;3;4;5;4;5;3;4;8;4;3;5
1903;6;4;4;4;6;7;4;4;4;6;5;5;4;5;4;6;3;6
1904;5;7;5;3;6;5;5;3;4;6;5;6;5;5;5;5;4;5
1905;4;3;3;5;6;4;6;3;5;6;4;4;3;4;4;4;3;4
1906;5;5;5;3;6;7;5;3;4;8;5;6;4;5;5;5;3;6
1907;5;7;6;3;7;5;4;4;6;6;7;6;4;6;4;6;3;6
1908;4;5;4;4;5;4;5;5;5;6;4;5;3;5;3;5;4;5
1909;4;5;5;3;6;5;9;3;4;7;4;5;4;5;5;5;4;5
1910;5;4;6;3;6;4;5;3;5;6;6;4;3;4;3;6;3;4
1911;4;4;5;4;7;4;6;4;5;7;6;5;3;5;4;5;3;6
1912;4;5;3;3;6;6;6;4;5;7;4;4;4;5;4;5;3;7
1913;6;4;6;5;6;4;5;4;4;6;5;6;3;6;3;5;3;5
1914;3;3;4;4;7;5;3;3;4;7;6;5;3;5;3;4;3;5
1915;5;4;3;4;5;5;4;3;4;4;7;7;5;5;3;6;3;4
1916;4;4;4;3;5;4;3;4;4;6;7;5;4;5;3;4;4;4
1917;4;4;3;3;5;5;3;3;4;4;5;5;4;4;4;5;4;4
1918;3;4;5;3;6;5;3;4;4;6;4;5;3;5;4;6;3;4
1919;4;4;5;3;6;3;5;3;4;5;4;5;4;4;3;6;3;4
1920;4;4;7;3;8;6;6;6;8;6;4;7;4;4;6;7;3;4
1921;5;3;4;3;5;4;5;3;4;6;5;5;4;5;4;6;3;5
1922;3;3;4;4;5;5;5;4;4;6;4;6;4;4;3;4;3;3
1923;4;6;6;4;7;5;5;3;4;5;6;5;4;5;4;4;4;5
1924;4;5;4;4;5;5;5;3;4;6;4;5;3;5;3;4;3;5
1925;4;4;5;3;5;4;5;3;5;5;4;5;5;3;3;4;3;5
1926;5;6;4;3;5;7;4;4;5;5;4;6;4;6;5;5;3;5
1927;4;3;4;3;5;5;4;4;4;6;5;5;3;6;3;4;3;6
1928;5;3;6;3;6;3;6;3;5;5;4;6;5;5;4;7;4;4
1929;4;5;3;3;6;7;4;5;5;7;4;5;3;4;4;4;3;5
1930;5;4;5;3;6;5;5;5;4;6;4;5;3;5;4;5;3;6
1931;4;5;3;3;8;4;5;3;4;5;3;6;3;5;3;5;3;7
1932;3;3;3;3;5;4;5;3;4;5;5;6;3;4;4;4;4;5
1933;3;3;4;3;5;4;4;3;4;6;3;7;4;4;3;5;3;5
1934;4;4;5;4;6;6;4;3;4;6;4;6;4;6;4;6;6;6
1935;4;5;3;3;6;4;6;3;5;7;4;3;3;4;4;5;3;6
1936;4;4;6;3;6;3;3;3;4;5;4;4;3;4;3;5;3;4
1937;4;3;4;3;5;5;4;3;4;7;3;4;3;5;3;4;4;5
1938;7;4;5;4;6;4;6;4;6;6;4;7;5;5;3;5;4;7
1939;5;5;6;3;7;5;4;4;5;6;5;4;3;6;5;6;3;4
1940;5;5;4;3;6;9;4;3;5;6;4;5;5;5;4;7;4;4
1941;4;4;5;3;5;4;4;4;4;5;8;5;4;5;3;4;4;5
1942;5;5;6;4;6;5;5;3;6;6;6;4;3;4;4;4;3;5
1943;4;3;5;4;8;4;5;3;4;7;5;4;3;5;3;3;4;6
1944;5;5;4;3;7;4;3;3;4;7;5;4;3;5;3;5;4;4
1945;3;3;4;4;7;5;3;3;4;6;6;5;3;5;4;4;3;4
1946;3;3;6;3;6;4;3;3;4;6;4;4;3;4;4;6;3;4
1947;4;4;4;3;5;5;5;3;6;5;4;5;3;4;3;4;4;5
1948;6;5;4;5;7;3;5;4;5;5;6;4;3;4;4;4;4;5
1949;5;4;5;3;5;5;5;4;4;5;6;5;4;6;4;4;3;6
1950;5;5;5;4;7;5;6;4;5;7;6;5;3;5;3;6;3;5
1951;4;6;7;4;6;4;5;4;5;6;6;4;3;5;3;3;3;4
1952;3;5;4;4;5;5;6;3;4;5;6;5;4;5;3;4;3;4
1953;5;5;4;3;9;4;5;3;5;5;7;6;3;4;4;5;3;4
1954;7;5;7;4;4;4;5;4;7;5;6;6;5;4;3;5;4;3
1955;5;4;6;3;5;3;5;4;5;5;5;4;5;3;4;4;5;4
1956;5;4;3;4;7;6;4;5;7;7;4;7;3;5;4;4;5;5
1957;6;6;6;5;9;7;7;3;5;6;4;4;6;3;6;4;4;6
1958;6;5;4;5;6;6;7;3;5;6;5;5;3;5;3;6;3;7
1959;5;4;3;5;6;5;5;4;5;7;4;5;4;5;4;4;3;4
1960;3;3;7;3;6;4;4;4;5;8;5;7;3;7;3;6;3;5
1961;5;6;5;4;5;4;6;5;5;5;4;5;4;5;4;5;4;5
1962;3;4;6;3;5;4;4;4;4;5;4;5;4;4;3;4;3;4
1963;7;5;7;4;4;4;5;4;7;5;7;6;5;4;3;5;4;3
1964;5;5;5;3;6;7;5;3;4;8;6;6;4;5;5;5;3;6
1965;5;6;5;3;7;5;7;5;5;6;7;5;6;6;5;5;3;4
1966;4;3;4;4;6;4;6;4;4;6;4;3;3;4;3;3;4;6
1967;3;4;5;3;6;4;9;3;4;7;4;4;3;4;5;5;4;4
1968;5;4;5;6;6;6;6;3;5;6;7;5;4;7;4;5;4;5
1969;4;3;5;4;5;3;4;3;4;5;5;4;3;3;4;5;4;5
1970;3;4;5;5;6;5;5;4;4;5;6;5;4;5;5;5;4;5
1971;4;4;5;4;5;6;4;4;5;5;5;5;3;5;3;4;3;4
1972;4;6;4;3;6;4;6;3;5;6;4;4;3;4;4;5;3;3
1973;7;4;7;5;9;7;4;5;4;7;6;5;4;4;3;4;6;7
1974;7;6;4;5;6;6;7;3;5;6;5;5;4;5;3;6;3;5
1975;3;5;6;5;5;4;4;3;4;4;4;4;3;3;4;5;4;4
1976;4;4;4;3;7;5;4;3;4;6;4;5;3;5;3;4;3;4
1977;5;4;4;4;6;7;4;3;5;5;4;5;4;4;4;4;3;6
1978;6;4;5;3;6;4;5;3;4;6;6;6;3;4;6;4;3;7
1979;6;4;4;4;5;4;6;3;6;6;7;4;6;5;6;3;4;6
1980;5;3;5;4;7;5;4;3;4;4;4;3;3;4;4;3;3;4
1981;5;4;5;4;8;6;5;3;4;7;6;5;4;6;3;3;4;7
1982;5;6;5;4;6;5;5;4;5;7;6;4;4;8;4;6;4;6
1983;5;8;5;4;7;6;4;3;4;6;4;5;4;5;4;5;3;5
1984;4;5;6;4;6;5;3;4;4;7;5;6;4;5;3;5;4;4
1985;3;5;3;4;8;4;7;3;5;5;7;4;3;6;6;6;6;7
1986;6;7;6;4;5;4;6;3;4;5;6;4;4;5;3;4;3;5
1987;4;5;6;3;6;3;6;3;3;5;5;4;4;6;4;4;5;4
1988;6;5;4;4;6;6;5;4;4;7;6;7;8;5;3;5;3;4
1989;4;3;5;3;5;4;5;3;4;5;5;4;3;5;4;4;3;5
1990;6;3;7;5;9;5;4;4;4;7;5;4;3;3;3;4;7;6
1991;5;7;5;3;7;6;5;3;4;7;6;5;4;6;3;5;3;5
1992;4;4;3;4;6;3;4;3;4;5;4;4;3;3;5;4;3;6
1993;5;4;4;4;5;5;5;3;4;4;8;7;5;5;3;6;3;6
1994;3;4;4;3;4;6;4;4;6;6;4;5;4;6;3;5;4;5
1995;6;4;3;4;5;4;5;4;4;5;4;5;4;4;5;4;3;5
1996;5;7;7;3;8;6;5;3;5;6;5;7;3;5;4;4;5;7
1997;4;8;5;3;4;4;5;3;4;6;5;5;3;5;3;5;5;4
1998;5;7;6;3;6;3;7;4;6;5;6;4;3;5;3;5;3;5
1999;4;3;4;4;8;6;5;3;4;7;5;5;4;6;3;3;4;7
2000;5;4;4;3;6;6;4;4;5;7;5;5;3;5;3;6;3;4
